Column1,id_user,id_post,date,time,half_day,views,reposts,likes,comments,id_post_origin,link_clicks,donation_tag,donation_val,house_buy
1542,331281,533889423,12/11/2017,08:07,am,155,1,15,6,344708647,FALSE,FALSE,0,FALSE
1543,888188,475439914,12/11/2017,03:26,am,33,1,3,1,265213875,FALSE,FALSE,0,FALSE
1544,719980,845471644,12/11/2017,10:00,am,174,0,52,6,562296983,FALSE,FALSE,0,FALSE
1545,951664,959248174,12/11/2017,05:24,am,76,0,38,4,950624963,TRUE,FALSE,0,FALSE
1546,391795,310349994,12/11/2017,04:21,am,16,0,7,0,247293529,FALSE,FALSE,0,FALSE
1547,973255,523475955,12/11/2017,02:10,am,170,0,68,11,849209680,FALSE,FALSE,0,FALSE
1548,985417,862706604,12/11/2017,10:22,am,25,0,8,2,775133944,FALSE,FALSE,0,FALSE
1549,871119,350206234,12/11/2017,08:09,am,74,0,3,2,670342830,FALSE,FALSE,0,FALSE
1550,161515,510488127,12/11/2017,04:53,am,126,1,18,5,159950914,FALSE,FALSE,0,FALSE
1551,204933,529354764,12/11/2017,06:21,am,80,0,8,0,572056570,FALSE,FALSE,0,FALSE
1552,603775,665695521,12/11/2017,10:20,am,115,2,46,4,238391065,FALSE,FALSE,0,FALSE
1553,396452,347512362,12/11/2017,02:28,am,0,0,0,0,563304812,FALSE,FALSE,0,FALSE
1554,551997,885030281,12/11/2017,04:04,am,87,0,17,7,245065382,FALSE,FALSE,0,FALSE
1555,313476,223835772,12/11/2017,06:57,am,25,0,6,1,392622393,FALSE,FALSE,0,FALSE
1556,823757,862580623,12/11/2017,05:42,am,42,1,18,2,296725598,FALSE,FALSE,0,FALSE
1557,736554,132493462,12/11/2017,03:36,am,46,2,18,4,949943149,FALSE,FALSE,0,FALSE
1558,210828,861114736,12/11/2017,12:41,am,27,0,12,1,678016224,FALSE,FALSE,0,FALSE
1559,246792,550167315,12/11/2017,00:18,am,64,0,3,1,141896848,FALSE,FALSE,0,FALSE
1560,492350,719520157,12/11/2017,02:30,am,66,0,19,6,990153485,FALSE,FALSE,0,FALSE
1561,331347,714980338,12/11/2017,01:23,am,51,1,12,3,314259930,FALSE,FALSE,0,FALSE
1562,639380,325530317,12/11/2017,09:46,am,38,1,3,1,574058958,FALSE,FALSE,0,FALSE
1563,130367,563804075,12/11/2017,06:45,am,141,0,35,11,659217426,FALSE,FALSE,0,FALSE
1564,419103,201618068,12/11/2017,04:37,am,10,1,4,0,900618363,TRUE,FALSE,0,FALSE
1565,684092,942820337,12/11/2017,01:51,am,143,0,21,1,985130128,FALSE,FALSE,0,FALSE
1566,199756,136223351,12/11/2017,05:37,am,91,1,36,0,938483485,FALSE,FALSE,0,FALSE
1567,712210,170449295,12/11/2017,06:26,am,33,0,4,0,426561877,FALSE,FALSE,0,FALSE
1568,665052,336620890,12/11/2017,01:21,am,56,0,5,5,695278008,FALSE,FALSE,0,FALSE
1569,538929,961728852,12/11/2017,11:03,am,59,0,23,4,831627934,FALSE,FALSE,0,FALSE
1570,507333,911895199,12/11/2017,10:06,am,103,0,46,8,237859352,FALSE,FALSE,0,FALSE
1571,525473,675082086,12/11/2017,08:36,am,57,0,22,4,272150657,FALSE,FALSE,0,FALSE
1572,447811,340335227,12/11/2017,10:57,am,24,1,8,0,328380402,FALSE,FALSE,0,FALSE
1573,490823,425448243,12/11/2017,06:48,am,18,0,2,1,898404734,FALSE,FALSE,0,FALSE
1574,800940,551136584,12/11/2017,07:29,am,142,0,14,9,311101141,FALSE,FALSE,0,FALSE
1575,887506,959152465,12/11/2017,12:22,am,283,0,14,8,117155012,TRUE,FALSE,0,FALSE
1576,444931,273484559,12/11/2017,01:43,am,25,0,11,0,891781807,FALSE,FALSE,0,FALSE
1577,561206,120196720,12/11/2017,12:26,am,115,0,23,4,439191690,FALSE,FALSE,0,FALSE
1578,829178,995897985,12/11/2017,09:26,am,94,1,32,9,763583733,FALSE,FALSE,0,FALSE
1579,490005,543863777,12/11/2017,06:02,am,26,0,3,0,564918079,FALSE,FALSE,0,FALSE
1580,260216,205190649,12/11/2017,05:31,am,101,0,20,9,954767903,FALSE,FALSE,0,FALSE
1581,224028,490031960,12/11/2017,02:03,am,124,0,49,7,599235481,TRUE,FALSE,0,FALSE
1582,673798,813487082,12/11/2017,11:51,am,164,1,49,4,336705665,FALSE,FALSE,0,FALSE
1583,729263,792259273,12/11/2017,10:27,am,76,1,3,6,271681131,TRUE,FALSE,0,FALSE
1584,910911,879503729,12/11/2017,06:53,am,50,1,25,3,921790609,FALSE,FALSE,0,FALSE
1585,251047,833946709,12/11/2017,01:52,am,112,0,44,4,489145945,TRUE,FALSE,0,FALSE
1586,657287,531133661,12/11/2017,06:35,am,7,1,3,0,918972082,FALSE,FALSE,0,FALSE
1587,882560,420095776,12/11/2017,00:17,am,138,1,69,2,349104683,FALSE,FALSE,0,FALSE
1588,580253,475834172,12/11/2017,08:35,am,109,0,16,10,451132706,FALSE,FALSE,0,FALSE
1589,406228,702402317,12/11/2017,00:40,am,32,1,1,1,482582578,FALSE,FALSE,0,FALSE
1590,839827,564130018,12/11/2017,05:20,am,209,0,52,20,867329633,FALSE,FALSE,0,FALSE
1591,801695,865739711,12/11/2017,11:34,am,266,0,53,2,697542135,FALSE,FALSE,0,FALSE
1592,683979,339473958,12/11/2017,03:47,am,20,2,4,2,638932976,FALSE,FALSE,0,FALSE
1593,254297,315484567,12/11/2017,06:42,am,37,3,5,2,696018320,FALSE,FALSE,0,FALSE
1594,552693,420995119,12/11/2017,11:47,am,43,1,21,2,287002585,FALSE,FALSE,0,FALSE
1595,172672,489615191,12/11/2017,10:33,am,92,1,36,9,705212201,FALSE,FALSE,0,FALSE
1596,156455,869534198,12/11/2017,02:44,am,50,1,17,0,639996346,FALSE,FALSE,0,FALSE
1597,142541,793450113,12/11/2017,04:46,am,7,1,2,0,859940920,FALSE,FALSE,0,FALSE
1598,263718,172926058,12/11/2017,07:14,am,25,1,12,2,585884916,FALSE,FALSE,0,FALSE
1599,687747,255716165,12/11/2017,08:34,am,59,1,26,4,449692843,FALSE,FALSE,0,FALSE
1600,609899,879840344,12/11/2017,05:09,am,170,1,34,10,443900459,FALSE,FALSE,0,FALSE
1601,569940,979426285,12/11/2017,07:37,am,117,0,58,10,771425208,FALSE,FALSE,0,FALSE
1602,116344,952619884,12/11/2017,02:48,am,68,3,3,6,603624418,TRUE,FALSE,0,FALSE
1603,982450,797159032,12/11/2017,02:23,am,56,1,22,2,241975326,FALSE,FALSE,0,FALSE
1604,912086,545463701,12/11/2017,05:05,am,273,1,40,2,530104764,FALSE,FALSE,0,FALSE
1605,431180,631474759,12/11/2017,10:46,am,119,2,41,1,545269597,FALSE,FALSE,0,FALSE
1606,459750,384142861,12/11/2017,11:19,am,71,0,3,4,749056962,FALSE,FALSE,0,FALSE
1607,629978,177356758,12/11/2017,05:33,am,224,0,89,17,832992934,FALSE,FALSE,0,FALSE
1608,654072,671843053,12/11/2017,08:58,am,63,0,3,5,253419972,FALSE,FALSE,0,FALSE
1609,429018,650714061,12/11/2017,09:13,am,136,0,68,5,738239742,FALSE,FALSE,0,FALSE
1610,526539,692177081,12/11/2017,08:00,am,161,2,72,8,612825154,FALSE,FALSE,0,FALSE
1611,151984,433932094,12/11/2017,08:05,am,28,0,8,0,999695876,FALSE,FALSE,0,FALSE
1612,870738,148289967,12/11/2017,06:35,am,281,2,98,25,852962304,FALSE,FALSE,0,FALSE
1613,391244,127379835,12/11/2017,11:27,am,72,1,21,3,938483485,FALSE,FALSE,0,FALSE
1614,239670,339489931,12/11/2017,03:49,am,79,0,19,3,566673994,FALSE,FALSE,0,FALSE
1615,383657,246217384,12/11/2017,02:37,am,158,1,63,15,789382845,FALSE,FALSE,0,FALSE
1616,897769,509103294,12/11/2017,08:30,am,4,0,1,0,372514844,FALSE,FALSE,0,FALSE
1617,848389,160744345,12/11/2017,04:35,am,33,0,4,1,941146322,FALSE,FALSE,0,FALSE
1618,461074,893991729,12/11/2017,10:50,am,122,0,18,4,798742487,FALSE,FALSE,0,FALSE
1619,969815,138243292,12/11/2017,08:37,am,16,0,6,0,904252117,FALSE,FALSE,0,FALSE
1620,853547,993852056,12/11/2017,01:25,am,198,1,69,9,560271864,FALSE,FALSE,0,FALSE
1621,704502,863065851,12/11/2017,04:02,am,37,0,7,0,941405119,FALSE,FALSE,0,FALSE
1622,424876,456863601,12/11/2017,12:58,am,58,0,5,5,121206950,TRUE,FALSE,0,FALSE
1623,871821,812001868,12/11/2017,06:54,am,79,0,27,6,741621458,FALSE,FALSE,0,FALSE
1624,291614,217804651,12/11/2017,07:52,am,141,1,28,14,949943149,FALSE,FALSE,0,FALSE
1625,939058,382399492,12/11/2017,06:46,am,126,1,50,10,780973707,FALSE,FALSE,0,FALSE
1626,624480,916776700,12/11/2017,08:42,pm,201,1,20,6,245563739,FALSE,FALSE,0,FALSE
1627,826871,364808577,12/11/2017,02:26,pm,80,0,40,4,710141660,FALSE,FALSE,0,FALSE
1628,172390,604450838,12/11/2017,08:39,pm,21,0,8,0,957729814,FALSE,FALSE,0,FALSE
1629,150549,454554642,12/11/2017,11:28,pm,14,0,3,1,247293529,FALSE,FALSE,0,FALSE
1630,680713,565023231,12/11/2017,03:40,pm,33,1,16,0,778517923,FALSE,FALSE,0,FALSE
1631,463200,929609523,12/11/2017,04:15,pm,99,1,44,7,666191678,FALSE,FALSE,0,FALSE
1632,550637,383455164,12/11/2017,12:19,pm,78,0,35,1,325900750,FALSE,FALSE,0,FALSE
1633,559608,249451417,12/11/2017,11:56,pm,73,0,3,7,610545105,FALSE,FALSE,0,FALSE
1634,183310,219520169,12/11/2017,04:03,pm,10,0,5,0,699089483,FALSE,FALSE,0,FALSE
1635,686580,226906735,12/11/2017,07:52,pm,50,0,10,3,431083459,TRUE,FALSE,0,FALSE
1636,448407,301546773,12/11/2017,12:59,pm,4,0,2,0,260007214,FALSE,FALSE,0,FALSE
1637,228061,987616275,12/11/2017,04:06,pm,123,0,55,3,303151676,FALSE,FALSE,0,FALSE
1638,558200,854590509,12/11/2017,00:31,pm,43,1,6,3,477386543,FALSE,FALSE,0,FALSE
1639,136306,126037082,12/11/2017,03:10,pm,203,0,10,4,986982066,FALSE,FALSE,0,FALSE
1640,291874,510797891,12/11/2017,11:03,pm,51,1,17,3,424798858,TRUE,FALSE,0,FALSE
1641,444663,246098692,12/11/2017,08:52,pm,14,0,1,0,139907939,FALSE,FALSE,0,FALSE
1642,804442,831388464,12/11/2017,07:30,pm,50,1,12,0,753666482,TRUE,FALSE,0,FALSE
1643,358219,899155941,12/11/2017,01:13,pm,42,1,4,0,868755169,FALSE,FALSE,0,FALSE
1644,387745,969839870,12/11/2017,10:42,pm,56,0,22,4,570898375,FALSE,FALSE,0,FALSE
1645,786786,813203799,12/11/2017,00:52,pm,50,0,12,4,292050813,FALSE,FALSE,0,FALSE
1646,809276,169031565,12/11/2017,03:22,pm,81,0,36,4,464907597,FALSE,FALSE,0,FALSE
1647,878510,928010829,12/11/2017,06:25,pm,98,1,39,2,945665443,TRUE,FALSE,0,FALSE
1648,322026,883052557,12/11/2017,05:45,pm,65,0,3,6,650339957,FALSE,FALSE,0,FALSE
1649,141303,827877194,12/11/2017,06:52,pm,121,0,18,8,230731312,FALSE,FALSE,0,FALSE
1650,825774,295604334,12/11/2017,11:13,pm,79,1,11,6,617022283,FALSE,FALSE,0,FALSE
1651,477762,362230473,12/11/2017,07:33,pm,127,1,25,2,318598108,FALSE,FALSE,0,FALSE
1652,742194,159774347,12/11/2017,11:18,pm,72,0,18,4,603361637,FALSE,FALSE,0,FALSE
1653,221109,555592059,12/11/2017,02:02,pm,49,1,12,2,211927932,FALSE,FALSE,0,FALSE
1654,224890,631171133,12/11/2017,00:35,pm,242,0,84,21,466101619,FALSE,FALSE,0,FALSE
1655,857902,622098421,12/11/2017,00:58,pm,127,0,12,2,507848320,FALSE,FALSE,0,FALSE
1656,275584,659039659,12/11/2017,02:44,pm,40,0,20,0,306837108,FALSE,FALSE,0,FALSE
1657,237665,911107629,12/11/2017,08:55,pm,58,0,14,1,898404734,FALSE,FALSE,0,FALSE
1658,532283,722218299,12/11/2017,07:37,pm,96,2,43,9,868755169,FALSE,FALSE,0,FALSE
1659,152848,354321072,12/11/2017,09:39,pm,174,2,26,5,359070842,FALSE,FALSE,0,FALSE
1660,328673,274759847,12/11/2017,08:40,pm,126,0,44,12,506232123,FALSE,FALSE,0,FALSE
1661,402126,316129113,12/11/2017,09:52,pm,146,0,7,2,289244598,FALSE,FALSE,0,FALSE
1662,861755,637608815,12/11/2017,07:29,pm,45,0,13,1,241390606,FALSE,FALSE,0,FALSE
1663,659767,875914559,12/11/2017,03:58,pm,41,0,6,4,860583817,FALSE,FALSE,0,FALSE
1664,854238,776948896,12/11/2017,02:04,pm,42,2,10,2,775868895,FALSE,FALSE,0,FALSE
1665,509322,974038107,12/11/2017,09:08,pm,91,2,36,3,999695876,FALSE,FALSE,0,FALSE
1666,392816,569692140,12/11/2017,03:08,pm,3,1,0,0,467734647,FALSE,FALSE,0,FALSE
1667,759561,850700447,12/11/2017,10:04,pm,125,0,6,7,907086654,FALSE,FALSE,0,FALSE
1668,317048,654329318,12/11/2017,00:13,pm,70,2,14,0,696216949,FALSE,FALSE,0,FALSE
1669,358901,171773933,12/11/2017,00:39,pm,74,0,22,7,955663375,FALSE,FALSE,0,FALSE
1670,750500,662320644,12/11/2017,10:55,pm,14,0,5,1,224575756,FALSE,FALSE,0,FALSE
1671,669623,385305194,12/11/2017,09:32,pm,23,1,9,0,515944957,FALSE,FALSE,0,FALSE
1672,830142,697022479,12/11/2017,05:21,pm,8,1,1,0,790140143,FALSE,FALSE,0,FALSE
1673,576723,222881262,12/11/2017,11:45,pm,189,0,56,1,315484567,FALSE,FALSE,0,FALSE
1674,532964,542558281,12/11/2017,05:32,pm,8,0,1,0,272312685,FALSE,FALSE,0,FALSE
1675,941976,775433234,12/11/2017,11:29,pm,15,0,6,1,351266880,FALSE,FALSE,0,FALSE
1676,294561,173838773,12/11/2017,05:37,pm,99,0,49,7,873908092,FALSE,FALSE,0,FALSE
1677,467106,353523596,12/11/2017,02:18,pm,20,0,10,1,426533922,FALSE,FALSE,0,FALSE
1678,228364,253307859,12/11/2017,02:14,pm,143,0,71,1,805419398,FALSE,FALSE,0,FALSE
1679,823258,786185741,12/11/2017,03:39,pm,13,1,6,1,146447160,FALSE,FALSE,0,FALSE
1680,923821,624792320,12/11/2017,10:00,pm,145,0,58,4,468349702,FALSE,FALSE,0,FALSE
1681,638182,654603067,12/11/2017,01:01,pm,50,0,5,4,150713674,FALSE,FALSE,0,FALSE
1682,999583,264230844,12/11/2017,03:51,pm,107,0,21,10,318598108,FALSE,FALSE,0,FALSE
1683,822316,274704791,12/11/2017,11:49,pm,95,1,47,5,545386643,FALSE,FALSE,0,FALSE
1684,559063,685358304,12/11/2017,10:32,pm,107,0,16,10,529352584,FALSE,FALSE,0,FALSE
1685,577168,295139173,12/11/2017,04:47,pm,64,1,16,0,654813293,FALSE,FALSE,0,FALSE
1686,886182,698688912,12/11/2017,01:35,pm,93,0,13,3,144265898,FALSE,FALSE,0,FALSE
1687,782597,819084271,12/11/2017,06:10,pm,21,0,5,1,550540603,FALSE,FALSE,0,FALSE
1688,880505,178341861,12/11/2017,02:30,pm,11,0,1,0,642284958,FALSE,FALSE,0,FALSE
1689,927980,885553413,12/11/2017,02:16,pm,270,0,81,5,546892782,FALSE,FALSE,0,FALSE
1690,316579,667952390,12/11/2017,06:13,pm,85,0,4,4,293377959,FALSE,FALSE,0,FALSE
1691,656562,341771282,12/11/2017,04:39,pm,0,0,0,0,208545746,TRUE,FALSE,0,FALSE
1692,744151,931490913,12/11/2017,03:48,pm,72,0,14,3,741733688,FALSE,FALSE,0,FALSE
1693,655475,201761378,12/11/2017,07:30,pm,97,2,33,8,418439355,FALSE,FALSE,0,FALSE
1694,267611,457985684,12/11/2017,10:34,pm,85,0,38,2,536837952,FALSE,FALSE,0,FALSE
1695,768314,352621493,12/11/2017,01:32,pm,70,1,10,2,962895245,FALSE,FALSE,0,FALSE
1696,800834,774342802,12/11/2017,12:24,pm,91,0,4,9,238410231,FALSE,FALSE,0,FALSE
1697,144787,503466758,12/11/2017,09:09,pm,87,0,26,5,500022755,FALSE,FALSE,0,FALSE
1698,231226,355568896,12/11/2017,07:09,pm,94,1,23,5,329862971,FALSE,FALSE,0,FALSE
1699,279896,794260125,12/11/2017,02:23,pm,72,1,21,2,852231875,TRUE,FALSE,0,FALSE
1700,810099,708583051,12/11/2017,11:22,pm,126,0,6,6,120151009,FALSE,FALSE,0,FALSE
1701,616536,360764062,12/11/2017,07:19,pm,194,1,87,3,645295372,FALSE,FALSE,0,FALSE
1702,635527,642470501,12/11/2017,00:47,pm,31,0,15,0,477223421,FALSE,FALSE,0,FALSE
1703,771272,756065409,12/11/2017,04:19,pm,39,1,15,1,917218519,FALSE,FALSE,0,FALSE
1704,729947,121213633,12/11/2017,09:44,pm,126,2,56,2,950210721,FALSE,FALSE,0,FALSE
1705,698905,938816728,12/11/2017,04:42,pm,30,0,3,2,218577550,FALSE,FALSE,0,FALSE
1706,843578,719962393,12/11/2017,09:54,pm,34,0,5,1,964173603,FALSE,FALSE,0,FALSE
1707,927963,601867806,12/11/2017,01:09,pm,103,0,51,2,515660165,FALSE,FALSE,0,FALSE
1708,980878,141268573,12/11/2017,02:42,pm,67,1,23,4,452098145,TRUE,FALSE,0,FALSE
1709,455733,533559041,12/11/2017,06:34,pm,27,0,2,2,377455285,TRUE,FALSE,0,FALSE
1710,912155,228732779,12/11/2017,02:39,pm,102,0,15,8,322743438,FALSE,FALSE,0,FALSE
1711,817870,918063131,12/11/2017,10:05,pm,133,0,19,2,367195266,FALSE,FALSE,0,FALSE
1712,944862,979450061,12/11/2017,04:08,pm,49,1,17,1,852878856,TRUE,FALSE,0,FALSE
1713,270087,860046783,12/11/2017,06:04,pm,50,0,5,4,490392689,FALSE,FALSE,0,FALSE
1714,131671,192417194,12/11/2017,01:24,pm,111,1,44,4,271681131,TRUE,FALSE,0,FALSE
1715,230524,815574888,12/11/2017,05:01,pm,124,0,31,4,249532801,FALSE,FALSE,0,FALSE
1716,518360,228525373,12/11/2017,02:25,pm,48,0,19,0,743248194,FALSE,FALSE,0,FALSE
1717,171840,519070366,12/11/2017,01:59,pm,26,0,5,1,947238913,FALSE,FALSE,0,FALSE
1718,711218,677619081,12/11/2017,09:48,pm,111,1,44,8,557755390,FALSE,FALSE,0,FALSE
1719,190543,503794853,12/11/2017,05:37,pm,114,0,17,3,813139418,FALSE,FALSE,0,FALSE
1720,575872,154809995,12/11/2017,05:05,pm,149,0,44,7,533889423,FALSE,FALSE,0,FALSE
1721,702867,371365257,12/11/2017,01:13,pm,66,1,9,5,510488127,FALSE,FALSE,0,FALSE
1722,617965,199021433,12/11/2017,09:48,pm,34,0,1,3,776411235,FALSE,FALSE,0,FALSE
1723,223899,432651308,12/11/2017,04:22,pm,7,0,1,0,717803452,FALSE,FALSE,0,FALSE
1724,497631,604046804,12/11/2017,02:19,pm,36,1,5,1,206357582,FALSE,FALSE,0,FALSE
1725,377490,232789836,12/11/2017,12:20,pm,87,3,30,0,420995119,FALSE,FALSE,0,FALSE
1726,322347,726861982,12/11/2017,11:39,pm,16,0,1,1,951558690,FALSE,FALSE,0,FALSE
1727,796968,648126897,12/11/2017,06:17,pm,17,0,1,0,964173603,FALSE,FALSE,0,FALSE
1728,880420,336094487,12/11/2017,11:42,pm,15,2,6,1,823843227,FALSE,FALSE,0,FALSE
1729,711953,737606966,12/11/2017,11:00,pm,106,0,31,7,563683064,FALSE,FALSE,0,FALSE
1730,821158,738442105,12/11/2017,09:19,pm,95,2,23,3,625611141,FALSE,FALSE,0,FALSE
1731,289953,814397093,12/11/2017,01:11,pm,53,0,23,2,778677733,FALSE,FALSE,0,FALSE
1732,290860,272155042,12/11/2017,02:45,pm,113,0,11,2,548658496,FALSE,FALSE,0,FALSE
1733,218232,783431946,12/11/2017,04:26,pm,135,0,33,9,255716165,FALSE,FALSE,0,FALSE
1734,939711,825234055,12/11/2017,07:07,pm,12,0,1,1,503423101,FALSE,FALSE,0,FALSE
1735,266923,859029719,12/11/2017,09:25,pm,185,0,37,12,283096556,FALSE,FALSE,0,FALSE
1736,741183,219040346,12/11/2017,06:38,pm,157,1,70,7,117900109,FALSE,FALSE,0,FALSE
1737,431473,195082470,12/11/2017,01:21,pm,69,0,6,2,905059141,TRUE,FALSE,0,FALSE
1738,119100,972660617,12/11/2017,06:52,pm,31,0,9,1,829113535,FALSE,FALSE,0,FALSE
1739,572574,850608481,12/11/2017,01:08,pm,43,0,10,1,148289967,FALSE,FALSE,0,FALSE
1740,415645,558963477,12/11/2017,02:24,pm,11,0,2,0,234163925,FALSE,FALSE,0,FALSE
1741,873501,455207733,12/11/2017,08:09,pm,90,1,18,2,972167608,FALSE,FALSE,0,FALSE
1742,586480,230110254,12/11/2017,03:46,pm,64,0,32,5,852962304,FALSE,FALSE,0,FALSE
1743,475477,831459158,12/11/2017,09:48,pm,2,0,0,0,848262848,FALSE,FALSE,0,FALSE
1744,196686,895528849,12/11/2017,00:30,pm,3,0,1,0,404488776,FALSE,FALSE,0,FALSE
1745,194738,543005466,12/11/2017,09:33,pm,15,0,7,0,318598108,FALSE,FALSE,0,FALSE
1746,457179,818189966,12/11/2017,11:57,pm,165,1,74,1,886678800,TRUE,FALSE,0,FALSE
1747,834202,722483778,12/11/2017,06:47,pm,119,0,29,9,475031320,FALSE,FALSE,0,FALSE
1748,215504,692331793,12/11/2017,06:15,pm,59,0,29,0,491374347,FALSE,FALSE,0,FALSE
1749,205994,117776906,12/11/2017,01:55,pm,0,1,0,0,795114948,FALSE,FALSE,0,FALSE
1750,612406,146860016,12/11/2017,04:18,pm,40,1,6,0,236938714,TRUE,FALSE,0,FALSE
1751,840637,720214128,12/11/2017,05:03,pm,20,2,2,1,470161166,FALSE,FALSE,0,FALSE
1752,407658,665063603,12/11/2017,02:51,pm,96,0,33,7,545463701,FALSE,FALSE,0,FALSE
1753,689277,384223669,12/11/2017,10:25,pm,49,0,14,3,274952790,FALSE,FALSE,0,FALSE
1754,595536,479738008,12/11/2017,07:44,pm,9,1,2,0,549189368,FALSE,FALSE,0,FALSE
1755,732811,643177940,12/11/2017,07:38,pm,5,1,2,0,613555392,FALSE,FALSE,0,FALSE
1756,654693,305281808,12/11/2017,00:54,pm,121,1,48,6,837606879,FALSE,FALSE,0,FALSE
1757,210361,563062710,12/11/2017,08:55,pm,35,0,12,0,823238106,FALSE,FALSE,0,FALSE
1758,513676,817632438,12/11/2017,07:37,pm,70,0,31,2,681001676,FALSE,FALSE,0,FALSE
1759,649964,442741027,12/11/2017,02:18,pm,23,1,3,1,669781841,FALSE,FALSE,0,FALSE
1760,481872,884905676,12/11/2017,05:07,pm,158,1,71,1,250098357,FALSE,FALSE,0,FALSE
1761,985817,473650603,12/11/2017,11:36,pm,169,0,84,1,941146322,FALSE,FALSE,0,FALSE
1762,520060,928960470,12/11/2017,12:34,pm,64,0,9,6,312010993,FALSE,FALSE,0,FALSE
1763,345008,932688080,12/11/2017,09:49,pm,42,0,14,0,498677178,FALSE,FALSE,0,FALSE
1764,651216,649856871,12/11/2017,01:21,pm,24,1,6,0,603669811,TRUE,FALSE,0,FALSE
1765,504415,115067196,12/11/2017,02:27,pm,111,0,16,5,560081383,FALSE,FALSE,0,FALSE
1766,285209,464626124,12/11/2017,07:49,pm,10,2,1,1,879840344,FALSE,FALSE,0,FALSE
1767,533064,859453383,12/11/2017,11:22,pm,19,0,7,1,139907939,TRUE,FALSE,0,FALSE
1768,961925,561433289,12/11/2017,06:10,pm,106,1,47,1,138758719,FALSE,FALSE,0,FALSE
1769,653690,158183552,12/11/2017,11:52,pm,98,0,14,9,201618068,FALSE,FALSE,0,FALSE
1770,776129,611748633,12/11/2017,12:00,pm,41,0,10,0,262471809,TRUE,FALSE,0,FALSE
1771,183032,745374671,12/11/2017,02:26,pm,40,1,4,3,519441063,FALSE,FALSE,0,FALSE
1772,335873,997887682,12/11/2017,00:19,pm,170,0,8,1,468629811,FALSE,FALSE,0,FALSE
1773,807004,372397700,12/11/2017,07:41,pm,180,2,54,9,771244440,FALSE,FALSE,0,FALSE
1774,645845,974244229,12/11/2017,07:00,pm,140,1,28,2,333128067,FALSE,FALSE,0,FALSE
1775,199252,371659170,12/11/2017,06:37,pm,40,1,14,3,778677733,FALSE,FALSE,0,FALSE
1776,946808,809044333,12/11/2017,02:32,pm,35,0,10,3,743600181,FALSE,FALSE,0,FALSE
1777,176967,916845755,12/11/2017,01:07,pm,113,1,5,11,781113360,FALSE,FALSE,0,FALSE
1778,661242,931874159,12/11/2017,08:51,pm,83,0,29,1,331106427,FALSE,FALSE,0,FALSE
1779,566802,385023423,12/11/2017,03:49,pm,32,1,8,2,585588979,FALSE,FALSE,0,FALSE
1780,713212,755231778,12/11/2017,09:01,pm,68,0,23,5,831627934,FALSE,FALSE,0,FALSE
1781,171635,746749801,12/11/2017,09:09,pm,41,0,16,0,253529857,FALSE,FALSE,0,FALSE
1782,335637,240921277,12/11/2017,08:33,pm,97,0,48,3,507712054,TRUE,FALSE,0,FALSE
1783,838408,306296197,12/11/2017,07:34,pm,9,2,4,0,152954172,TRUE,FALSE,0,FALSE
1784,753385,154712144,12/11/2017,10:01,pm,46,0,20,4,410449087,TRUE,FALSE,0,FALSE
1785,547889,330482557,12/11/2017,11:43,pm,175,0,17,15,644229431,FALSE,FALSE,0,FALSE
1786,383462,932940994,12/11/2017,02:56,pm,131,0,6,13,268538448,FALSE,FALSE,0,FALSE
1787,461819,884213791,12/11/2017,03:14,pm,57,0,14,5,498957457,FALSE,FALSE,0,FALSE
1788,865570,226371834,12/11/2017,06:47,pm,254,0,114,10,954751127,FALSE,FALSE,0,FALSE
1789,170410,818324226,12/11/2017,11:50,pm,90,0,9,6,487775227,FALSE,FALSE,0,FALSE
1790,221888,991101274,12/11/2017,02:55,pm,77,2,30,5,166434724,FALSE,FALSE,0,FALSE
1791,247349,729241981,12/11/2017,08:59,pm,36,1,12,2,793450113,FALSE,FALSE,0,FALSE
1792,164353,474376265,12/11/2017,05:33,pm,48,0,4,4,788395441,FALSE,FALSE,0,FALSE
1793,745110,552662931,12/11/2017,08:32,pm,53,1,26,5,339473958,FALSE,FALSE,0,FALSE
1794,965717,630423390,12/11/2017,06:26,pm,146,0,36,1,803091476,FALSE,FALSE,0,FALSE
1795,433946,691326872,12/11/2017,10:42,pm,102,0,20,7,702402317,TRUE,FALSE,0,FALSE
1796,957410,520740431,12/11/2017,01:18,pm,123,1,36,7,953356189,FALSE,FALSE,0,FALSE
1797,996477,822430038,12/11/2017,07:12,pm,106,0,21,2,191896430,FALSE,FALSE,0,FALSE
1798,721905,260667560,12/11/2017,05:35,pm,112,0,5,2,289768056,FALSE,FALSE,0,FALSE
1799,894828,475446180,12/11/2017,12:33,pm,150,1,67,6,195508602,FALSE,FALSE,0,FALSE
1800,929656,918401437,12/11/2017,01:00,pm,44,1,6,1,619608442,FALSE,FALSE,0,FALSE
1801,564498,175149498,12/11/2017,06:06,pm,170,1,8,10,321954520,FALSE,FALSE,0,FALSE
1802,834365,949416074,12/11/2017,02:29,pm,113,0,56,11,717090328,FALSE,FALSE,0,FALSE
1803,991009,543636026,12/11/2017,10:43,pm,44,0,22,3,473755917,FALSE,FALSE,0,FALSE
1804,300174,881769106,12/11/2017,02:20,pm,192,1,96,7,727369156,FALSE,FALSE,0,FALSE
1805,895481,318375613,12/11/2017,04:29,pm,115,1,23,5,805419398,FALSE,FALSE,0,FALSE
